idx	uid	img_path	fig_num	caption
1056	PMC4033481	/imgs/512/223/4033481/PMC4033481_MI2014-837107.009.png	fig9	Representative examples of the immunofluorescence staining of T helper cells. In the left column, cell surface antigens were stained for CD3 (green, FITC), and staining of CD4 cells (red, rhodamine) is illustrated in the middle column. The nucleus is stained with DAPI (blue), and the last column presents a colocalized fluorescence image of CD3+CD4+ T cells.
1057	PMC4033481	/imgs/512/223/4033481/PMC4033481_MI2014-837107.010.png	fig10	Representative immunofluorescence images of cytotoxic T cells. In the left column, cell surface antigens were stained for CD3 (green, FITC), and the staining of CD8 cells (red, rhodamine) is illustrated in the middle column. The nucleus is stained with DAPI (blue), and the last column presents a colocalized fluorescence image of CD3+CD8+ T cells.
1058	PMC4928115	/imgs/512/226/4928115/PMC4928115_srep28870-f1.png	f1	Side view flow chamber.The flow chamber is assembled by vacuum clamping a silicone (PDMS) microfluidic chip against a #1.5 cover glass. (A) Schematic of the flow chamber; large arrow indicates flow direction; rolling cells are symbolized by (not to scale) red dots. (B) Cross section of one test channel in Y-Z plane. For side and bottom view, cells rolling on the cover glass bottom and lateral silicone wall, respectively, are imaged. (C) Calibration of wall shear stress (WSS) as a function of perfusion pressure with and without cells. (D) Low magnification (20x) brightfield image of rolling leukocytes in the side view flow chamber. White arrows indicate the cells visible from side view and red arrow indicates a cell visible from bottom view perspective. Scale bar represents 45m.
1059	PMC2195629	/imgs/512/154/2195629/PMC2195629_JEM990650.f5.png	F5	Adhesion of GP Ibexpressing cells to histamine-activated endothelium. HUVEC monolayers were activated by treatment with 25 M histamine, and the coverslips were immediately placed in the parallel plate flow chamber. Cells were allowed to settle for 2 min, and the chambers were then perfused with PBS.
1060	PMC4069574	/imgs/512/226/4069574/PMC4069574_fmicb-05-00312-g0002.png	F2	Scheme and images of HIV assembly at the cellular level. (A) Membrane cell proteins and lipid composition that are found in the virus membrane issued from CD4+ T cell lines or at polarized T cell uropods. From Brgger et al. (2006); Chan et al. (2008); and Lorizate et al. (2013) for the virus lipid membrane composition. From Grigorov et al. (2006, 2009); and Nydegger et al. (2006) for the virus membrane protein composition. From Llewellyn et al. (2013) for the Gag containing T cell uropod microdomains. (B) HIV-1 assembly in chronically infected MOLT cells as shown by immunofluorescence confocal for Gag, Env and the cell CD63 tetraspanin (a) and electron(b) microscopy. (a) HIV-1 infected MOLT cells were fixed in 3% PFA and stained for Gag with an anti-MAp17, anti-gp120, and anti-CD63 for immunofluorescence confocal imaging. (From D. Muriaux lab.) (b) HIV-1 infected MOLT cells were fixed with 2.5% glutaraldhyde, embedded and thin-sectioned for electron microscopy imaging, as in Grigorov et al. (2009) (From P. Roingeard lab.). (C) The scheme shows the cell membrane proteins and lipids found associated with the viral membrane of HIV-1 issued from monocyte derived macrophages. From Chertova et al. (2006); Chan et al. (2008); Lorizate et al. (2013). (D) HIV assembly in VCC in MDM as shown by immunofluorescence confocal microscopy and electron microscopy. MDM 4 days post-infection with WT HIV-1 NL-AD8, stained by immunofluorescence for CD44 (green), Gag (red), and CD81 (magenta). The nucleus is stained with DAPI. Bar: 20 m. CD44 and CD81 are present at the plasma membrane but also in intracellular compartments were they co-localize with Gag in infected MDM. (From P.Benaroch lab). For electron microscopy, kindly provided by Mabel Jouve, MDM 15 days post-infection with WT HIV-1 NL-AD8 were fixed, embedded in epon, and ultrathin sections were contrasted with uranyl acetate and lead citrate. Bar: 2 m.
1061	PMC4933935	/imgs/512/31/4933935/PMC4933935_srep29410-f2.png	f2	Neutrophil purification using DFF microdevice.(A) Flow rate characterization on neutrophil sorting in outlet 2 of spiral device. Optimal separation was achieved at 130Lmin1 (highlighted). Means.d. from n=24. (B) Representative high speed images showing separation of larger neutrophils (red arrows) and smaller lymphocytes (green arrows) into different outlets. Enlarged inset images (dotted boxes) illustrate the cell size difference. (C) Wright-Giemsa staining of sorted neutrophils from outlet 2 (red box) and lymphocytes from outlet 3 (green box). (D) Representative high speed images of lysed blood processing and separation of ghost RBCs (yellow arrows) and leukocytes (red arrows). (E) Leukocyte composition of inlet sample and outlet 2 post DFF sorting. Means.d. from n=3.
1062	PMC2195629	/imgs/512/154/2195629/PMC2195629_JEM990650.f4a.png	F4	Rolling of GP Ibexpressing cells on immobilized P-selectin. (A) CHO cells expressing either the GP Ib-IX complex or only GP Ib and GP IX were allowed to settle onto coverslips coated with P-selectin in parallel plate flow chambers. After 1 min, the chambers were perfused with PBS at a constant flow rate to generate a shear stress of 2 dynes/cm2. The top panels show cells before application of shear stress, and the bottom panels show the same region during perfusion. The images in the bottom panels represent a compilation of a series of frames taken over 2 s. The linear blurs represent those cells that have adhered to the matrix and are rolling on it. (B) Velocity and numbers of cells rolling on immobilized P-selectin. Both L and CHO cells were studied, with no significant differences noted between the two in either velocity or number of rolling cells. The presence of GP V also did not influence rolling. No velocity is given for cells lacking GP Ib because no rolling cells were observed. The number of cells rolling per field were counted during a 3-min interval from the start of the perfusion.
1063	PMC3033145	/imgs/512/382/3033145/PMC3033145_mjhid-2-3-e2010024f1.png	f1-mjhid-2-3-e2010024	Up-regulation of Tissue Factor (TF) in Sepsis. Infectious agents, their products, and endogenous inflammatory mediators induce TF synthesis in various blood cells as well as the release of TF-bearing microparticles from activated or apoptotic cells. The latter may fuse with different cells and make them capable of activating coagulation. Available evidence point to monocytes-macrophages as the most important procoagulant cells in sepsis.
1064	PMC3192052	/imgs/512/92/3192052/PMC3192052_pone.0025595.g005.png	pone-0025595-g005	Effect of platelets on monocyte adhesiveness to endothelial cells and expression of adhesion molecules.(A), Photomicrographs showing CD14-PE (red) and CD16-FITC (green) staining of monocytes adhering to TNF--pre-activated HUVEC (stained with HOECHST, blue), following 48 h culture in medium alone (M) or in the presence of platelets (M+P). (B), Number of monocytes/field following 48 h pre-culture in medium alone (M), in the presence of platelets (M+P) either with or without NS-398 (n=3). ** p&lt;0.01 vs M. (C), Expression of CD11b (filled bars) and CD11c (open bars) in the same cellular suspension tested in the HUVEC adhesion assay, in monocyte subpopulations classified according to CD14 and CD16 positivity. *p&lt;0.05 vs CD14+CD16.
1065	PMC2646758	/imgs/512/158/2646758/PMC2646758_la-2008-006525_0005.png	fig4	Sorting of a 4:1 mixture of CMFDA-labeled LS174T colon carcinoma cells (green) and SNARF-stained PMNs (red) on anti-CD162 and anti-CD66de mAb micropatterned glass slides surrounded by PEG-functionalized regions. (a) The cell mixture was incubated for 30 min on the slide. (b) The cell mixture was perfused over the micropatterned glass slide through a parallel plate flow chamber assay at 0.35 dyn/cm2. For the multicolored images shown here, two separate gray scale images of the fluorophores are taken, color labeled, and merged with ImageJ. The scale bars represent 100 m.
1066	PMC2192925	/imgs/512/257/2192925/PMC2192925_JEM981801.f5ce.png	F5	Immature murine  bone marrowderived DCs are  acutely recruited into inflamed  skin. Mice sensitized to oxazolone were challenged on the  right ear 48 h before intravenous  infusion of 5  106 51Cr-labeled  DCs. 6 h after DC infusion, the  mice were killed and the cpm  were compared in both ears. (a)  Results obtained in nine mice  are shown; cpm values are corrected by subtraction of the  background radioactivity. There  is a significant difference between the challenged and control ear (P &lt; 0.01, Student's t  test). (b) Shows the fold increase  in cpm measured in inflamed  ears versus contralateral control  ears for nine independent determinations. The area from 0 to 1  is shaded. Values above the  shaded area reflect an increased  number of labeled cells in the inflamed ear, and values within the  shaded area would reflect a decreased number of cells in the inflamed ear relative to control.  The solid line and hatched field  represent the mean and 95%  confidence interval for fold increase of inflamed ear counts  versus control (P &lt; 0.01, Student's t test). (ce) Confocal microscopy images of an inflamed  ear 6 h after infusion of 20  106  calcein-labeled murine bone  marrowderived DCs. 100 g of  PE-conjugated mAb antimouse  CD31 (PharMingen) was infused  5 min before the animal was  killed, in order to visualize the  vessels. Several fields of the same  ear (photographed through a  40 objective) are shown: (c) a  calcein-labeled DC is seen just  outside of the vessel wall; (d) another DC is seen between two  small vessels; and (e) a calcein- labeled DC has clearly extravasated and is shown deeper in the  surrounding tissues. No extravascular cells were observed in contralateral, noninflamed ear.
1067	PMC4425930	/imgs/512/93/4425930/PMC4425930_12896_2015_140_Fig6_HTML.png	Fig6	Whole-cell MALDI-TOF can monitor immune activation events. Vent diagrams depicting for A) Pan-monocytes or B) CD16+ monocytes, m/z peak intensities significantly different between the detailed culture conditions (two-way ANOVA statistical analysis, p&lt;0.001). C) Smoothed mass spectra quadruplicates and respective scatter-plot of quadruplicates averaged mass peak intensities from resting CD16+ monocytes (green overlay) and LPS-treated CD16+ monocytes (red overlay) highlighting m/z areas containing putative phosphorylation of m/z 11316.24 into m/z 11396.28 (two-way ANOVA with Bonferroni post-tests correction, *** p&lt;0.001).
1068	PMC3137275	/imgs/512/252/3137275/PMC3137275_nihms293758f1.png	F1	Early vascular, perivascular and parenchymal events triggered by I/RHypoxia, ROS and changes in shear stress initiate the cellular events induced by I/R. In the vessels lumen, I/R leads to blood clotting, platelet aggregation and cytokine release (IL-1). Translocation of P-selectin on the surface of platelets and EC leads to platelet-leukocyte aggregation. Complement is activated and arachidonic acid metabolites are released. In the vascular wall, upregulation of E- and P-selectin on EC provides a platform for low affinity leukocyte binding through interaction with sialyl Lex moieties of glycoproteins expressed on leukocytes, e.g. <b>PSGL-1</b>. Firm adhesion is obtained after endothelial expression of ICAM-1 interacting with leukocyte 2 integrins (LFA-1 and Mac-1)144. Loss of NO promotes vasoconstriction and enhances leukocyte and platelet aggregation. MMP activation could lead to BBB breakdown and matrix proteolysis facilitating leukocyte extravasation. In the perivascular space, chemotactic complement subunits (C5a) acting on mast cell complement receptors (CD88) leads to degranulation and release of histamine and proteases, contributing to BBB leakiness. Cytokines (TNF, IL-1) are produced by mast cells and perivascular macrophages, providing further signals to guide leukocyte migration across the vessel wall145,146. In the brain parenchyma, injured cells release purines (ATP), which act as early proinflammatory signals leading to production of cytokines and chemokines. Disruption of neuronal-microglial interaction (CX3CL1, CD200) and increases in extracellular glutamate (glu) acting on microglial GluR1 metabotropic receptor27 also contribute to the pro-inflammatory milieu.
1069	PMC3337637	/imgs/512/114/3337637/PMC3337637_MI2012-693083.001.png	fig1	The roles of M1 and M2 macrophages. Ly6C high monocytes differentiate into M1 type, classically activated macrophages that affect proteolysis and produce antibacterial products. Ly6C low monocytes differentiate into M2 type, alternatively activated macrophages that are involved in wound repair and tissue remodelling. M1 and M2 cells secrete different cytokines that function in efferocytosis and the formation of foam cells.
1070	PMC270088	/imgs/512/215/270088/PMC270088_1475-2840-2-12-2.png	F2	Pictures demonstrating platelet-neutrophil interaction. (A) Unstimulated blood from a non-diabetic woman without cardiovascular disease. (B) Stimulated blood (with PAF) from a diabetic man with cardiovascular disease. (C) Stimulated blood (with PAF) from a diabetic woman with cardiovascular disease.
1071	PMC2772164	/imgs/512/51/2772164/PMC2772164_nihms103141f4.png	F4	E-selectin and ESL-1 modulate regional M2 activity on adherent leukocytes in vivo(a) Frequency of fluosphere (beads) binding by F4/80 and F4/80+ adherent leukocytes. Data obtained from analyses of 84 fluosphere captures from 4 mice. ***, p&lt;0.001, t-test. (b) Time-lapse micrographs of in vivo fluosphere capture by two representative adherent leukocytes (asterisks). Leading edges are outlined with dotted lines and L-selectin clusters are in red. Sequence of capture of fluospheres at the times indicated. A movie depicting capturing events is shown in Supplementary Video 3. The histogram (right panel) shows the quantitation of the fluospheres captured by the leading and trailing edges from 98 events identified in 7 mice; , p=0.0005. Scale bar = 10 m. (c) Binding of albumin-coated fluospheres to leukocytes in wild-type and Itgam/ mice. Each dot represents the average number of fluospheres bound per leukocyte in individual venules. n = 40 venules from 45 mice per group. **, p&lt;0.001, Mann-Whitney test. (d) Binding of albumin-coated fluospheres to leukocytes in wild-type, Selp/ and Sele/ mice. n = 3343 venules from 47 mice per group. *, p&lt;0.05 compared to the other groups; Kruskal-Wallis test. (e) Binding of fluospheres in wild-type, Selplg/ and Cd44/ mice. n = 3047 venules from 46 mice per group. (f) Fluosphere capture in leukocytes transduced with shESL-1 or scrambled sequence lentiviral vectors. n = 5 mice per group. ***, p&lt;0.0001 compared to GFP cells from the same lentiviral group, paired t-test.
1072	PMC3448017	/imgs/512/219/3448017/PMC3448017_nihms396288f6.png	F6	High CD62L expression and recruitment to human thymus(a) Relative expression of homing molecules on CD10CD62Lhi cells (green) and CD10+ cells (red) by FACS (gated as CD34+lin). Unstained (black) (b) RNA expression of CCR7 in CD38, CD10CD62Lhi and CD10+ cells by qPCR (n=3 biological replicates, * = p0.050, ** = p&lt;0.010, *** p&lt;0.001) mean  SEM. (c) CD62L expression in human CD34+ and CD34 thymocytes (upper) and CD34+CD1A+ and CD34+ CD1A thymocytes (lower) by flow cytometry. (d) Chromagen immunohistochemistry showing MECA-79 staining at the cortico-medullary junction. (e, f, g) Fluorescence immunohistochemistry of same region as in (d) showing (e) MECA79 co- staining with (f) VE-Cadherin+ blood vessels. (h, i, j) Fluorescence immunohistochemistry showing (h) MECA79 co-staining in a subset of (i) P-Selectin blood vessels at the cortico-medullary junction.
1073	PMC3956349	/imgs/512/83/3956349/PMC3956349_not22202.png	NOT222F2	Colocalization of adhesion molecules with endothelial cells. Triple-color fluorescence images showing colocalization (arrows) between tumor cells and endothelial marker von Willebrand Factor (vWF) in the 4T1-GFP model. All tumor cells injected were GFP positive, and therefore the green fluorescence corresponds to tumor cells. An AMCA fluorophore was used to localize the endothelial markers, and hence the blue color reflects vWF. To detect the 12 cellular adhesion molecules, a Cy3 fluorophore was used (red). Scale bar 50 m. High magnification insets show regions of colocalization (indicated by arrows).
1074	PMC5054375	/imgs/512/171/5054375/PMC5054375_srep34416-f2.png	f2	SDF-1 induces expression of active form of E-selectin ligands in EC.(A) Increased expression of E-selectin ligand, CD44, in luminal EC of ischemic hindlimb wounds injected with mSDF-1 compared to PBS injected non-wounded hindlimb in NOD mice (n=8mice/group). (A) right: Co-expression (yellow) of CD44 (green) and CD31 (red) in vessels was detected by immunostaining. Representative images are shown (images of isotype-matched non-specific control Ab are not shown). Left: Quantification of CD44 expression in vessels. Data are presented as mean  SD of ratio of CD44:CD31 signals from 5 random selected sections of high power field (LPF, X 20) of each wound sample. CD31 signal was established as 1 in each section and relative amount of CD44 signal was normalized accordingly. (B) Immunoblotting analysis of SDF-1-induced expression of three E-selectin ligands in HMVEC at various time points (hSDF-1: 100ng/ml). -actin is used as loading control. Experiments were repeated three times and similar results were obtained. (C) Binding of FITC-conjugated HECA452 to HMVEC stimulated with hSDF-1 or BSA. Fluorescent signals were quantified (top). Representative fluorescent images were exhibited (bottom). (D) Binding of FITC-conjugated HECA452 to human EPC stimulated with hSDF-1 or BSA (100ng/ml). Fluorescent signals were quantified (top). Representative fluorescent images were exhibited (bottom). Data are analyzed by 2-tailed Students t-test and presented as meanSEM of fluorescent signals based on triplicate wells in each condition and totally three independent experiments in (C,D).
1075	PMC4859536	/imgs/512/218/4859536/PMC4859536_pbio.1002459.g001.png	pbio.1002459.g001	Endothelial cell interactions of platelets in the microvasculature.Interactions of platelets (white) and endothelial cells (blue) were analyzed in the microvasculature of the inflamed cremaster muscle of CX3CR1GFP/+ mice by multichannel in vivo microscopy (A; scale bar 100 m). Panels show results for intravascularly rolling and firmly adherent platelets in venules after 6 h of intrascrotal stimulation with phosphate-buffered saline (PBS) or CCL2 in dependency of the venular diameter (mean  standard error of the mean [SEM] for n = 4 per group; #p &lt; 0.05 versus PBS). Panel (B; scale bar: 10 m) shows the relative localization of platelets (white), neutrophils (red), and iMOs (green) to PECAM-1/CD31-immunoreactive endothelial junctions (blue; mean  SEM for n = 3 per group). Panel (C) shows the adhesion dynamics of platelets, neutrophils, and iMOs during the course of the acute inflammatory response (mean  SEM for n = 34 per group).
1076	PMC4859536	/imgs/512/218/4859536/PMC4859536_pbio.1002459.g002.png	pbio.1002459.g002	Interactions of platelets, neutrophils, and iMOs in the microvasculature.Interactions of neutrophils (red) and iMOs (green) with endothelial cells (blue) were analyzed in the microvasculature of the cremaster muscle of CX3CR1GFP/+ mice by multichannel in vivo microscopy (A; scale bar 100 m). Panels show results for intravascularly rolling and firmly adherent as well as transmigrated neutrophils or iMOs in venules after 6 h of intrascrotal stimulation with PBS or CCL2 receiving a platelet-depleting anti-CD42b mAb (B), a neutrophil-depleting anti-Ly-6G mAb (C), or isotype control antibodies in dependency of the venular diameter (mean  SEM for n = 4 per group; #p &lt; 0.05 versus PBS; *p &lt; 0.05 versus isotype control).
1077	PMC4859536	/imgs/512/218/4859536/PMC4859536_pbio.1002459.g007.png	pbio.1002459.g007	Role of platelets for the transmigration efficacy of leukocytes.Representative multichannel in vivo microscopy serial images of intravascularly adherent platelets (white) capturing an intraluminally crawling neutrophil (red) or iMO (green; A; arrows indicate direction of blood flow; scale bar 20 m). Representative multichannel in vivo microscopy images as well as quantitative analysis of neutrophils and iMOs during their successive extravasation from sites of intravascularly adherent platelets (white; B; mean  SEM; n = 4 per group; scale bar 20 m). Panels (C) show quantitative data on the transmigration efficacy of total leukocytes, neutrophils, and iMOs in CCL2-stimulated cremasteric venules of animals receiving platelet-depleting mAbs or isotype control antibodies (mean  SEM; n = 4 per group; *p &lt; 0.05 versus isotype control).
1078	PMC5399300	/imgs/512/236/5399300/PMC5399300_ncomms14780-f3.png	f3	Metoprolol reduces neutrophil infiltration and capillary obliteration in murine IR.(a) Mouse model of myocardial IR. (b, c) Histological evaluation of left ventricle (LV) area at risk (AAR) and infarct size (IS) in mice subjected to IR and randomized to receive metoprolol (blue) or vehicle (white); NS stands for non-significant. n=8. (d) Representative images of LV slices showing AAR (negative for Evans Blue) in upper panels and extent of necrosis (triphenyltetrazoliumchloride (TTC)-negative area in lower panels). (e) Capillary oblliteration quantified in H&amp;E ten random images; n=56. (f) Representative H&amp;E myocardial images at 6h reperfusion showing disarrayed and abundant obstructed capillaries in the vehicle-treated sample; metoprolol-treated samples show injury and nuclear condensation but no signs of MVO; green scale bars, 50m. Detailed amplification of the boxes show obstructed capillaries indicated with black arrows; black scale bars, 10m. (g) Confocal images from LV at 6h after reperfusion onset showing massive vascular neutrophil migration (LysM-GFP, green) and co-aggregates with platelets (CD41, red) vehicle- but not in metoprolol-treated mice; scale bar, 25m. Next, amplified boxes indicating regions of capillary obstruction; scale bar, 10m. Bottom yellow panels show computed 3D reconstructions. (h,i) Myeloid-derived cell infiltration dynamics showing maintained attenuation in hearts from metoprolol-treated mice. n=5. (j) Neutrophilic proportions infiltrate dynamics. (k) Representative confocal images of LV sections taken from injured mice after 6 and 24h reperfusion onset. Myeloid infiltration (LysM-GFP+, green) most of which are neutrophil (Ly6G+, red) is evident in vehicle-treated mice and significantly attenuated in those from metoprolol-treated mice; merged images show double positive cells (LysM+/Ly6G+, that is, neutrophils). Scale bar, 50m; n=35. (l) Representative confocal images of neutrophil infiltration 24h after reperfusion onset. Vehicle-treated mice show massive myocardial neutrophil infiltration (LysM-GFP+, green), with dispersed cells attached to the injured cardiac fibre membranes (-actinin, red; laminin, grey). (m) LysM+ total area in the LV section as a %AAR; scale bar, 20m; n=56. (nq) Effect of metoprolol on limiting-infarct size in neutrophil-depleted mice. (n) Neutrophil depletion model. (o) Myocardial area at risk (AAR). (p) Infarct size. (q) Representative transverse ventricular slices showing AAR and infarct size Data are meanss.e.m. *P&lt;0.05; **P&lt;0.01, determined by the nonparametric WilcoxonMannWhitney test for each panel.
1079	PMC4322049	/imgs/512/71/4322049/PMC4322049_JEM_20141432_Fig4.png	fig4	Late ICOS-L blockade results in collapse of an established GC response. OT-II T cells and B1-8i B cells were co-transferred into C57BL/6 recipients immunized subcutaneously with NP-OVA. ICOS-L or B7 blockade was started on day 6 after immunization. (A) Draining lymph nodes were analyzed by flow cytometry on day 10 for antigen-specific GC B cells (CD45.1+ PNA+ GL7+). Representative flow cytometry plots and bar graphs indicating the frequency of GC B cells are shown. (B) Serum levels of NP-specific IgG1 and IgG2a were analyzed on day 13 by ELISA. (C) Histological analysis of draining lymph nodes on day 10. The T cell zone (CD4+) is shown in green, B cell zone (B220+) in magenta, and OT-II T cells (Thy-1.1+) in white. The yellow dashed lines demarcate the border between the T cell zone and the B cell follicle. Bars, 200 m. Bar graphs show the frequency of transgenic T cells in the B cell area by analyzing whole lymph node sections from 6 different depths of the lymph node. Representative result from three (A) or two (B) independent experiments with five to six animals per group and (C) pooled data from two independent experiments with four animals per group. Dots represent individual mice, bars indicate the mean and error bars the SEM. ***, P &lt; 0.001.
1080	PMC4466636	/imgs/512/298/4466636/PMC4466636_oncotarget-06-6584-g001.png	F1	Platelets accumulate in human carcinomas and insulinoma(A) Deposition of platelets within human cancers. (B) Platelet aggregates were completely absent in the corresponding normal tissues. (C) Immunofluorescent staining of GPIb-positive platelets, CD31-positive endothelial cells and DAPI-positive cell nuclei in the pancreas islets isolated from control C57BL/6J mice and Rip1-Tag2 mice. Bar = 20 m.
1081	PMC3757496	/imgs/512/126/3757496/PMC3757496_peerj-01-131-g001.png	fig-1	PIPKI90 cocaps with flotillins in human T cells during SDF-1-induced uropod formation.T cells were co-transfected with GFP-tagged wild type PIPKI90, flotillin-1-mCherry and flotillin-2-mCherry, followed by incubation at 37C for 30 min in suspension. Note that singly expressed flotillin-1 or -2 do not cap (Affentranger et al., 2011). Cells were then treated with SDF-1 (40 ng/ml) for the indicated times and fixed in suspension with 3.7% PFA. (A) Fluorescence pictures. Scale bar 10 m. (B) Quantitative evaluation of (A). The percentage of transfected cells with capped flotillins or PIPKI90 were derived from n = 3 independent experiments (mean  sem) (p &lt; 0.05, p &lt; 0.01,p &lt; 0.001, p &lt; 0.0001 for differences to cells not exposed to SDF-1, obtained with Anova and Tukeys multiple comparison test). 50 cells were counted per sample and experiment.
1082	PMC4753514	/imgs/512/60/4753514/PMC4753514_srep21584-f4.png	f4	Molecular tension measurement on cadherin and integrin.(A) Schematics of Ecad immobilization through 1254 pN ProG-based TGTs for cadherin tension measurement. (B) DLD-1 cells adhered on all 12~54 pN Ecad-Fc:ProG-TGT coated surfaces. (C) Cell adhesion density vs. Ttol. (D) Schematics of RGDfK-Fc immobilization through 1254 pN ProG-based TGTs for integrin tension measurement. (E) Phase-contrast images of CHO-K1 cell adhesion on 12~54 pN RGDfK-Fc:ProG-TGT coated surfaces. (F) Cell adhesion density vs. Ttol. Scale bar: 100m.
1083	PMC4753514	/imgs/512/60/4753514/PMC4753514_srep21584-f3.png	f3	DLD-1 cells specifically adhere on Ecad-Fc:ProG-TGT coated surface.(A) Cells did not adhere on ProG-TGT grafted surface (no Ecad-Fc). Middle panel shows a fluorescence image of Cy3 conjugated to ProG-TGT. The bright area marks the ProG-TGT coated region. Bottom panel shows a phase contrast image of the same area. (B) Cells specifically adhered on Ecad-Fc:ProG-TGT coated surface marked by strong fluorescence. Fluorescence loss (gray patches in TGT grafted area) underneath the cells suggests that cells caused TGT rupture. (C) Under higher magnification, it is evident that gray patches of fluorescence loss are co-localized with cells, confirming that TGTs were ruptured by DLD-1 cells.
1084	PMC2771158	/imgs/512/248/2771158/PMC2771158_JBB2009-829243.007.png	fig7	Effect of platelets, thrombin, eptifibatide, and RGDWE peptides on adhesion of HeLa cells to HUVECs monolayer under static (0 dyn/cm2) and low shear stress conditions (1.84 dyn/cm2, 1 hour). (b) and (c) are the representative images of HeLa cells adhesion (labelled into green) and the statistical data of adhered HeLa cell numbers in various conditions, respectively. The numbers of adhered HeLa cells were quantified by cell counting from more than ten micrographic fields using magnification of 10. *P &lt; .05 flow versus static; **P &lt; .01 (Flow+Pl+Ep) versus (Flow+Pl+Th); #P &lt; .05 (Flow+RGDWE); ##P &lt; .01 (Flow+Pl) versus Flow.
1085	PMC3900702	/imgs/512/175/3900702/PMC3900702_pone.0086942.g003.png	pone-0086942-g003	Histological features of brain and spinal cord sections from passively induced EAE (WT in WT, WT in Was/ and Was/ in WT).Samples were obtained 3 weeks after transfer and stained with H&amp;E (upper panels; CB, cerebellum and SC, spinal cords), anti-CD3 and anti-Iba1 (lower panels). Insets show in detail representative microglial cells within spinal cords. Upper panels are from 10, lower panels from 20 and insets from 40 original magnification.
1086	PMC5399300	/imgs/512/236/5399300/PMC5399300_ncomms14780-f1.png	f1	Metoprolol administration during ongoing AMI reduces MVO in patients.(a) METOCARD-CNIC trial scheme: patients with ongoing ST-segment elevation myocardial infarction (STEMI) were recruited and randomized to receive metoprolol (15mg i.v. doses) or control before reperfusion. A total of 220 patients were evaluated for MVO by cardiac magnetic resonance (CMR) imaging 1 week after AMI and 202 patients for an additional CMR at long-term LVEF 6 months after AMI for ventricular function assessment. (b) Representative CMR exams (short-axis covering the entire left ventricle (LV) from base to apex), showing significant differences in 1-week MVO between a control patient (left) and a metoprolol-treated patient (right). Lower panels show detailed views of the boxed images, revealing MVO (blue area, automatic quantification), defined as the absence of contrast wash-in inside the delayed gadolinium-enhanced area (red, semiautomatic quantification). Yellow arrowheads indicate MVO in the LV wall. (c) Quantification of MVO in grams of left ventricle. (d) Quantification of MVO relative to the infarcted area (%). Dots represent values for individual patients: 114 in the control group (grey) versus 106 in the metoprolol group (blue). Data are meanss.e.m. and compared by unpaired Student's t-test.
1087	PMC3974710	/imgs/512/399/3974710/PMC3974710_pone.0092327.g006.png	pone-0092327-g006	Spontaneous OH-1 metastases express CEA.Primary OH-1 tumor as well as spontaneous OH-1 lung and bone metastases were positively stained for CD44, CEA, EpCAM and PGP9.5 (red=positive cells). Metastases are indicated by red asterisks. Scale bar: 50 m for all panels.
1088	PMC3974710	/imgs/512/399/3974710/PMC3974710_pone.0092327.g003.png	pone-0092327-g003	SCLC cells behave similar to leukocytes in murine mesenteric veins.Rolling behavior of injected fluorescent OH-1-LUC/mCherry cells (mCherry, red) in mesenteric veins (reflection mode, grey) were visualized in real time with high speed confocal intravital imaging. (A) The rolling behavior of one OH-1-LUC/mCherry cell were observed over 27 seconds. (B) Mean rolling velocity of injected OH-1-LUC/mCherry cells and endogenous leukocytes in mesenteric veins were determined with high speed intravital imaging (Nikon A1R confocal microscope). Scale bar: 500 m for (F) and (H), 50 m for (G).
1089	PMC3974710	/imgs/512/399/3974710/PMC3974710_pone.0092327.g004.png	pone-0092327-g004	SCLC cell line OH-1 spontaneously metastasizes to lung and bone in immunodeficient mice.OH-1-LUC/mCherry cells were subcutaneously implanted (A) and grown as a primary tumor (a) for 18 days at the site between the scapulae (b) with a hyper-intensive appearance in a two-dimensional turbo spin-echo (TSE) sequence (MR images in axial orientation) and a positive bioluminescence signal (B) of the corresponding OH-1-LUC/mCherry tumor as in panel A. The primary tumor was surgically removed 51 days after OH-1-LUC/mCherry cell injection. (F) Corresponding paraffin sections of the resected tumor revealed living tumor cells (e) around a central necrosis (f). (C) Luminescence signals of metastasizing OH-1-LUC/mCherry cells in vivo were detectable in the areas of snout, distal femur and chest 117 days after injection. Organs were removed and bioluminescent signals were confirmed ex vivo. (D) The lungs showed several luminescence spots (c), while the heart (d) did not show any sign of luminescence. (G) H&amp;E staining of corresponding lung sections showed a a small metastatic deposit surrounded by normal lung tissue (g). (E) Luminescence from the tibia at the knee joint could be detected and (H) H&amp;E staining of a corresponding bone paraffin section showed metastasized OH-1-LUC/mCherry cells (i) next to healthy bone marrow (h). Scale bars: 500 m for (F) and (H), 50 m for (G).
